Strategy,Simulation,Terminal Wealth
Risk-Aware Regime Switching,579,101.21095997162823
Risk-Aware Regime Switching,580,83.939055656322
Risk-Aware Regime Switching,581,69.02669883228957
Risk-Aware Regime Switching,582,137.93146685013176
Risk-Aware Regime Switching,583,88.886014751636
Risk-Aware Regime Switching,584,99.34295722081401
Risk-Aware Regime Switching,585,98.42874747037781
Risk-Aware Regime Switching,586,101.50295901571253
Risk-Aware Regime Switching,587,123.12123463886051
Risk-Aware Regime Switching,588,71.97867237194593
Risk-Aware Regime Switching,589,86.90591880872806
Risk-Aware Regime Switching,590,86.57462196062598
Risk-Aware Regime Switching,591,118.69587826601926
Risk-Aware Regime Switching,592,89.71046589319498
Risk-Aware Regime Switching,593,74.18196118481647
Risk-Aware Regime Switching,594,67.6285774804812
Risk-Aware Regime Switching,595,76.09217421824039
Risk-Aware Regime Switching,596,122.72899792231775
Risk-Aware Regime Switching,597,99.71282023361272
Risk-Aware Regime Switching,598,81.81400066803889
Risk-Aware Regime Switching,599,103.04668690498559
Risk-Aware Regime Switching,600,214.81039110771403
Risk-Aware Regime Switching,601,73.59980700540298
Risk-Aware Regime Switching,602,135.6159644597777
Risk-Aware Regime Switching,603,100.50363580288126
Risk-Aware Regime Switching,604,74.23179373718372
Risk-Aware Regime Switching,605,68.3999006203083
Risk-Aware Regime Switching,606,124.99986312761435
Risk-Aware Regime Switching,607,84.14652805488167
Risk-Aware Regime Switching,608,57.726104331340665
Risk-Aware Regime Switching,609,90.13803927196723
Risk-Aware Regime Switching,610,72.47171212515562
Risk-Aware Regime Switching,611,77.54083900658712
Risk-Aware Regime Switching,612,72.12824852481354
Risk-Aware Regime Switching,613,122.36604909266622
Risk-Aware Regime Switching,614,66.32018084469979
Risk-Aware Regime Switching,615,95.5971074717859
Risk-Aware Regime Switching,616,80.46538966431956
Risk-Aware Regime Switching,617,91.87497452637241
Risk-Aware Regime Switching,618,79.36228870115377
Risk-Aware Regime Switching,619,84.68755974482924
Risk-Aware Regime Switching,620,83.82705095063615
Risk-Aware Regime Switching,621,82.32324084045607
Risk-Aware Regime Switching,622,87.0185922593195
Risk-Aware Regime Switching,623,79.7121181884793
Risk-Aware Regime Switching,624,125.84100639333855
Risk-Aware Regime Switching,625,157.91392589052103
Risk-Aware Regime Switching,626,67.67862193580619
Risk-Aware Regime Switching,627,149.67673938382578
Risk-Aware Regime Switching,628,85.76901478465336
Risk-Aware Regime Switching,629,88.57620037882899
Risk-Aware Regime Switching,630,96.49337204747019
Risk-Aware Regime Switching,631,86.60893721062443
Risk-Aware Regime Switching,632,114.57302857354357
Risk-Aware Regime Switching,633,70.97215465309421
Risk-Aware Regime Switching,634,72.90949674364822
Risk-Aware Regime Switching,635,78.63970990844949
Risk-Aware Regime Switching,636,51.0522688972133
Risk-Aware Regime Switching,637,81.48921491049111
Risk-Aware Regime Switching,638,107.58476255412607
Risk-Aware Regime Switching,639,123.12332225117201
Risk-Aware Regime Switching,640,97.46860699112457
Risk-Aware Regime Switching,641,136.13036606518983
Risk-Aware Regime Switching,642,65.8885393708454
Risk-Aware Regime Switching,643,80.35964926315842
Risk-Aware Regime Switching,644,118.86026874472925
Risk-Aware Regime Switching,645,96.7695038725046
Risk-Aware Regime Switching,646,130.18429611921712
Risk-Aware Regime Switching,647,104.69650573513738
Risk-Aware Regime Switching,648,62.405652834030164
Risk-Aware Regime Switching,649,100.33988102154557
Risk-Aware Regime Switching,650,90.08467256796904
Risk-Aware Regime Switching,651,154.59997505444548
Risk-Aware Regime Switching,652,108.4716718436578
Risk-Aware Regime Switching,653,40.86495522071644
Risk-Aware Regime Switching,654,105.9222573667905
Risk-Aware Regime Switching,655,96.3477789636251
Risk-Aware Regime Switching,656,132.78127424893236
Risk-Aware Regime Switching,657,85.05230490359348
Risk-Aware Regime Switching,658,138.67390835480117
Risk-Aware Regime Switching,659,83.15269554441261
Risk-Aware Regime Switching,660,94.88273438350487
Risk-Aware Regime Switching,661,69.98202225873554
Risk-Aware Regime Switching,662,110.20482344766793
Risk-Aware Regime Switching,663,85.35421342266181
Risk-Aware Regime Switching,664,55.266310907462504
Risk-Aware Regime Switching,665,83.08905211525747
Risk-Aware Regime Switching,666,111.71841638474045
Risk-Aware Regime Switching,667,126.26354684861039
Risk-Aware Regime Switching,668,132.0466032871632
Risk-Aware Regime Switching,669,94.71213724743268
Risk-Aware Regime Switching,670,91.27035106648695
Risk-Aware Regime Switching,671,103.46332603141144
Risk-Aware Regime Switching,672,126.56465986986518
Risk-Aware Regime Switching,673,89.74059374563923
Risk-Aware Regime Switching,674,108.72674297340707
Risk-Aware Regime Switching,675,61.18757921044007
Risk-Aware Regime Switching,676,84.59064609595652
Risk-Aware Regime Switching,677,62.20683997001235
Risk-Aware Regime Switching,678,101.60299706807623
Risk-Aware Regime Switching,679,94.18431323432783
Risk-Aware Regime Switching,680,102.35249147646866
Risk-Aware Regime Switching,681,91.67760879580851
Risk-Aware Regime Switching,682,94.7729196758496
Risk-Aware Regime Switching,683,130.65158765954703
Risk-Aware Regime Switching,684,91.25455350973195
Risk-Aware Regime Switching,685,92.09368141396148
Risk-Aware Regime Switching,686,92.28762083009669
Risk-Aware Regime Switching,687,98.45156395649275
Risk-Aware Regime Switching,688,84.2933890658741
Risk-Aware Regime Switching,689,67.96179258917513
Risk-Aware Regime Switching,690,72.95829733290284
Risk-Aware Regime Switching,691,86.17854410621227
Risk-Aware Regime Switching,692,163.344704519061
Risk-Aware Regime Switching,693,80.3814870310726
Risk-Aware Regime Switching,694,109.88133319073677
Risk-Aware Regime Switching,695,129.78153068591845
Risk-Aware Regime Switching,696,89.32733140196237
Risk-Aware Regime Switching,697,94.63576176061414
Risk-Aware Regime Switching,698,91.92257116102078
Risk-Aware Regime Switching,699,112.380837263829
Risk-Aware Regime Switching,700,74.8142453759754
Risk-Aware Regime Switching,701,61.47502847345218
Risk-Aware Regime Switching,702,147.7630683243512
Risk-Aware Regime Switching,703,152.71072090633243
Risk-Aware Regime Switching,704,76.59006889337691
Risk-Aware Regime Switching,705,82.6235807817865
Risk-Aware Regime Switching,706,125.3203322765762
Risk-Aware Regime Switching,707,87.99705768896118
Risk-Aware Regime Switching,708,101.78635018687187
Risk-Aware Regime Switching,709,90.83363274417992
Risk-Aware Regime Switching,710,84.42624007654864
Risk-Aware Regime Switching,711,73.65162400184369
Risk-Aware Regime Switching,712,90.20269662688608
Risk-Aware Regime Switching,713,90.93617835656987
Risk-Aware Regime Switching,714,69.49360035584681
Risk-Aware Regime Switching,715,74.11800753009256
Risk-Aware Regime Switching,716,80.11836189895826
Risk-Aware Regime Switching,717,79.38390078762066
Risk-Aware Regime Switching,718,111.94944939745936
Risk-Aware Regime Switching,719,89.6952032666608
Risk-Aware Regime Switching,720,78.59870981132242
Risk-Aware Regime Switching,721,103.25917375715812
Risk-Aware Regime Switching,722,110.08493745259784
Risk-Aware Regime Switching,723,74.85124448671085
Risk-Aware Regime Switching,724,110.47327682855597
Risk-Aware Regime Switching,725,86.37639022894015
Risk-Aware Regime Switching,726,104.99582883961216
Risk-Aware Regime Switching,727,79.19094040301528
Risk-Aware Regime Switching,728,85.53735650890047
Risk-Aware Regime Switching,729,84.38449812209053
Risk-Aware Regime Switching,730,96.44845631925016
Risk-Aware Regime Switching,731,113.24986713108119
Risk-Aware Regime Switching,732,101.72197160174328
Risk-Aware Regime Switching,733,59.54893155801252
Risk-Aware Regime Switching,734,89.13978985455405
Risk-Aware Regime Switching,735,167.53122939911242
Risk-Aware Regime Switching,736,105.79458991513606
Risk-Aware Regime Switching,737,102.34180032473358
Risk-Aware Regime Switching,738,113.98056038610748
Risk-Aware Regime Switching,739,78.30858726539736
Risk-Aware Regime Switching,740,108.68897785398022
Risk-Aware Regime Switching,741,78.58161555960945
Risk-Aware Regime Switching,742,89.47781898449792
Risk-Aware Regime Switching,743,113.15245671877877
Risk-Aware Regime Switching,744,116.08619887307884
Risk-Aware Regime Switching,745,126.66564559544516
Risk-Aware Regime Switching,746,122.12145096624161
Risk-Aware Regime Switching,747,94.70148531186484
Risk-Aware Regime Switching,748,89.27079479669115
Risk-Aware Regime Switching,749,76.56655361778645
Risk-Aware Regime Switching,750,80.0110317294206
Risk-Aware Regime Switching,751,158.5311140098884
Risk-Aware Regime Switching,752,92.75076711224698
Risk-Aware Regime Switching,753,85.56928752654093
Risk-Aware Regime Switching,754,115.56007070099821
Risk-Aware Regime Switching,755,101.12845683743181
Risk-Aware Regime Switching,756,94.16919222301438
Risk-Aware Regime Switching,757,90.83457367676966
Risk-Aware Regime Switching,758,82.22777589752657
Risk-Aware Regime Switching,759,71.36997955665579
Risk-Aware Regime Switching,760,94.48993748343045
Risk-Aware Regime Switching,761,107.43671591688009
Risk-Aware Regime Switching,762,109.70121363127299
Risk-Aware Regime Switching,763,104.61826527648816
Risk-Aware Regime Switching,764,79.65685250843113
Risk-Aware Regime Switching,765,75.07184689217564
Risk-Aware Regime Switching,766,81.82013559495581
Risk-Aware Regime Switching,767,79.66700512693872
Risk-Aware Regime Switching,768,98.96552546770394
Risk-Aware Regime Switching,769,59.46417715181565
Risk-Aware Regime Switching,770,111.74285992715608
Risk-Aware Regime Switching,771,100.99352607592638
Risk-Aware Regime Switching,772,94.45791937451217
Risk-Aware Regime Switching,773,91.85296423111946
Risk-Aware Regime Switching,774,122.81066019892283
Risk-Aware Regime Switching,775,107.20761315149461
Risk-Aware Regime Switching,776,84.56015045689628
Risk-Aware Regime Switching,777,68.08487094772731
Risk-Aware Regime Switching,778,109.26663035119553
Risk-Aware Regime Switching,779,137.18746239413878
Risk-Aware Regime Switching,780,121.50025243892892
Risk-Aware Regime Switching,781,144.02585059844563
Risk-Aware Regime Switching,782,87.75076631673797
Risk-Aware Regime Switching,783,82.48419444687151
Risk-Aware Regime Switching,784,87.66159858227509
Risk-Aware Regime Switching,785,121.05829928541128
Risk-Aware Regime Switching,786,95.28129425072096
Risk-Aware Regime Switching,787,72.91841017988294
Risk-Aware Regime Switching,788,84.91511907777344
Risk-Aware Regime Switching,789,64.8034541254082
Risk-Aware Regime Switching,790,84.24635917042342
Risk-Aware Regime Switching,791,79.18766074910907
Risk-Aware Regime Switching,792,118.92597176756506
Risk-Aware Regime Switching,793,77.81450638942745
Risk-Aware Regime Switching,794,106.26405694353787
Risk-Aware Regime Switching,795,90.44249923100413
Risk-Aware Regime Switching,796,79.94463250084792
Risk-Aware Regime Switching,797,93.34356486099875
Risk-Aware Regime Switching,798,74.58548726201923
Risk-Aware Regime Switching,799,103.28864985092746
Risk-Aware Regime Switching,800,158.09936000531104
Risk-Aware Regime Switching,801,82.37002026348638
Risk-Aware Regime Switching,802,119.33895480927663
Risk-Aware Regime Switching,803,108.22023376241323
Risk-Aware Regime Switching,804,110.44014469760258
Risk-Aware Regime Switching,805,77.03084689264792
Risk-Aware Regime Switching,806,117.73531047385946
Risk-Aware Regime Switching,807,117.71489914788819
Risk-Aware Regime Switching,808,68.9894033861232
Risk-Aware Regime Switching,809,69.15767221313571
Risk-Aware Regime Switching,810,101.81097242893063
Risk-Aware Regime Switching,811,81.89363724346246
Risk-Aware Regime Switching,812,80.8107228216435
Risk-Aware Regime Switching,813,119.34421602314269
Risk-Aware Regime Switching,814,72.56349262199566
Risk-Aware Regime Switching,815,103.51357704741831
Risk-Aware Regime Switching,816,91.58483957301439
Risk-Aware Regime Switching,817,73.509549562213
Risk-Aware Regime Switching,818,102.04042377002158
Risk-Aware Regime Switching,819,100.66385766671775
Risk-Aware Regime Switching,820,74.98346810863033
Risk-Aware Regime Switching,821,101.471163499147
Risk-Aware Regime Switching,822,123.04398524115886
Risk-Aware Regime Switching,823,113.05162162123115
Risk-Aware Regime Switching,824,106.02447257065235
Risk-Aware Regime Switching,825,82.72001294809301
Risk-Aware Regime Switching,826,86.38107154342897
Risk-Aware Regime Switching,827,109.14168823151942
Risk-Aware Regime Switching,828,73.6052648221055
Risk-Aware Regime Switching,829,104.3675557883711
Risk-Aware Regime Switching,830,90.15851341343568
Risk-Aware Regime Switching,831,99.55480771528514
Risk-Aware Regime Switching,832,113.69258175511415
Risk-Aware Regime Switching,833,128.9561699503489
Risk-Aware Regime Switching,834,146.73413739772562
Risk-Aware Regime Switching,835,96.91886945121848
Risk-Aware Regime Switching,836,78.00699104719557
Risk-Aware Regime Switching,837,85.28111953171401
Risk-Aware Regime Switching,838,128.08014008632185
Risk-Aware Regime Switching,839,103.11115072060737
Risk-Aware Regime Switching,840,115.79259490357734
Risk-Aware Regime Switching,841,92.41397799271812
Risk-Aware Regime Switching,842,104.81768448271647
Risk-Aware Regime Switching,843,148.64952859698818
Risk-Aware Regime Switching,844,66.1060254223341
Risk-Aware Regime Switching,845,95.87891442679323
Risk-Aware Regime Switching,846,133.5282973751083
Risk-Aware Regime Switching,847,67.22905726443342
Risk-Aware Regime Switching,848,87.34254213785984
Risk-Aware Regime Switching,849,85.53241233799201
Risk-Aware Regime Switching,850,80.85802708923437
Risk-Aware Regime Switching,851,157.04346452903954
Risk-Aware Regime Switching,852,98.12098351538602
Risk-Aware Regime Switching,853,99.09393406555233
Risk-Aware Regime Switching,854,84.00211956495133
Risk-Aware Regime Switching,855,107.14757058772257
Risk-Aware Regime Switching,856,107.20547819960429
Risk-Aware Regime Switching,857,95.10782360883776
Risk-Aware Regime Switching,858,79.31187311688963
Risk-Aware Regime Switching,859,86.01004167361594
Risk-Aware Regime Switching,860,79.68177966500029
Risk-Aware Regime Switching,861,108.65130888587527
Risk-Aware Regime Switching,862,91.88662704075624
Risk-Aware Regime Switching,863,73.28911070744164
Risk-Aware Regime Switching,864,118.53727466399391
Risk-Aware Regime Switching,865,105.78361496926574
Risk-Aware Regime Switching,866,106.47691284572565
Risk-Aware Regime Switching,867,77.0716486891794
Risk-Aware Regime Switching,868,78.75521113655968
Risk-Aware Regime Switching,869,91.80684410530667
Risk-Aware Regime Switching,870,101.9307042415107
Risk-Aware Regime Switching,871,119.95432246934745
Risk-Aware Regime Switching,872,130.5533095255653
Risk-Aware Regime Switching,873,80.22587433108896
Risk-Aware Regime Switching,874,101.37388106435384
Risk-Aware Regime Switching,875,123.95361710377244
Risk-Aware Regime Switching,876,81.71862022827854
Risk-Aware Regime Switching,877,82.88488810752507
Risk-Aware Regime Switching,878,115.21646327197617
Risk-Aware Regime Switching,879,70.7906661229298
Risk-Aware Regime Switching,880,158.8617585831335
Risk-Aware Regime Switching,881,112.21282983938501
Risk-Aware Regime Switching,882,86.99851127784683
Risk-Aware Regime Switching,883,95.85926784616527
Risk-Aware Regime Switching,884,70.25964930031506
Risk-Aware Regime Switching,885,127.21983113191308
Risk-Aware Regime Switching,886,105.59291645319584
Risk-Aware Regime Switching,887,111.36485806775002
Risk-Aware Regime Switching,888,136.02109317264856
Risk-Aware Regime Switching,889,115.31118224321413
Risk-Aware Regime Switching,890,130.56770553504828
Risk-Aware Regime Switching,891,113.31530747632527
Risk-Aware Regime Switching,892,71.80136478944455
Risk-Aware Regime Switching,893,112.00841576912279
Risk-Aware Regime Switching,894,107.9722767843438
Risk-Aware Regime Switching,895,92.01305667457594
Risk-Aware Regime Switching,896,88.18326773565805
Risk-Aware Regime Switching,897,77.04075936634024
