Strategy,Simulation,Maximum Drawdown
Risk-Aware Regime Switching,7892,-0.31501598505984096
Risk-Aware Regime Switching,7893,-0.42906963323859415
Risk-Aware Regime Switching,7894,-0.41962769329763916
Risk-Aware Regime Switching,7895,-0.14523903419943918
Risk-Aware Regime Switching,7896,-0.19859820593962785
Risk-Aware Regime Switching,7897,-0.359473114578024
Risk-Aware Regime Switching,7898,-0.3099383841762826
Risk-Aware Regime Switching,7899,-0.192822561970577
Risk-Aware Regime Switching,7900,-0.27169345849772053
Risk-Aware Regime Switching,7901,-0.18421125591916065
Risk-Aware Regime Switching,7902,-0.2596271018767271
Risk-Aware Regime Switching,7903,-0.09858124591649109
Risk-Aware Regime Switching,7904,-0.2066566640320341
Risk-Aware Regime Switching,7905,-0.25238119906021406
Risk-Aware Regime Switching,7906,-0.33474229247782206
Risk-Aware Regime Switching,7907,-0.18156906527855765
Risk-Aware Regime Switching,7908,-0.35060260720527603
Risk-Aware Regime Switching,7909,-0.1946612620398367
Risk-Aware Regime Switching,7910,-0.10452859180810758
Risk-Aware Regime Switching,7911,-0.30825548173523976
Risk-Aware Regime Switching,7912,-0.20499425458483855
Risk-Aware Regime Switching,7913,-0.2561204671899572
Risk-Aware Regime Switching,7914,-0.13064392561945437
Risk-Aware Regime Switching,7915,-0.21930862134204576
Risk-Aware Regime Switching,7916,-0.24356975298376382
Risk-Aware Regime Switching,7917,-0.2231336610824337
Risk-Aware Regime Switching,7918,-0.42831747048554447
Risk-Aware Regime Switching,7919,-0.11171731233072801
Risk-Aware Regime Switching,7920,-0.4057204765497249
Risk-Aware Regime Switching,7921,-0.188205661075305
Risk-Aware Regime Switching,7922,-0.27924980966073887
Risk-Aware Regime Switching,7923,-0.3042100010815054
Risk-Aware Regime Switching,7924,-0.15279921420978115
Risk-Aware Regime Switching,7925,-0.2238782664372052
Risk-Aware Regime Switching,7926,-0.3722047874406009
Risk-Aware Regime Switching,7927,-0.20327491264926867
Risk-Aware Regime Switching,7928,-0.2054980055186849
Risk-Aware Regime Switching,7929,-0.17076070067532356
Risk-Aware Regime Switching,7930,-0.2915968261336649
Risk-Aware Regime Switching,7931,-0.2617625225989815
Risk-Aware Regime Switching,7932,-0.2192963705376869
Risk-Aware Regime Switching,7933,-0.20557731348615849
Risk-Aware Regime Switching,7934,-0.28114529142932065
Risk-Aware Regime Switching,7935,-0.18974192413856206
Risk-Aware Regime Switching,7936,-0.2900056029524838
Risk-Aware Regime Switching,7937,-0.27910790857636114
Risk-Aware Regime Switching,7938,-0.3973321962257004
Risk-Aware Regime Switching,7939,-0.2778545286073828
Risk-Aware Regime Switching,7940,-0.27325958886916
Risk-Aware Regime Switching,7941,-0.28395512898748254
Risk-Aware Regime Switching,7942,-0.2759050694046099
Risk-Aware Regime Switching,7943,-0.498798444181741
Risk-Aware Regime Switching,7944,-0.3254579087153152
Risk-Aware Regime Switching,7945,-0.2546754183238442
Risk-Aware Regime Switching,7946,-0.1930088382955184
Risk-Aware Regime Switching,7947,-0.1489715726383527
Risk-Aware Regime Switching,7948,-0.08006363878829204
Risk-Aware Regime Switching,7949,-0.21819814343921473
Risk-Aware Regime Switching,7950,-0.10497195296118977
Risk-Aware Regime Switching,7951,-0.19155413349772865
Risk-Aware Regime Switching,7952,-0.2081770418282799
Risk-Aware Regime Switching,7953,-0.2864092380407549
Risk-Aware Regime Switching,7954,-0.23295104822952273
Risk-Aware Regime Switching,7955,-0.10559769599527147
Risk-Aware Regime Switching,7956,-0.2541902786303992
Risk-Aware Regime Switching,7957,-0.17421570321532198
Risk-Aware Regime Switching,7958,-0.14923287972162547
Risk-Aware Regime Switching,7959,-0.3449461341535801
Risk-Aware Regime Switching,7960,-0.38766200292361297
Risk-Aware Regime Switching,7961,-0.3014882808615513
Risk-Aware Regime Switching,7962,-0.2819908591768008
Risk-Aware Regime Switching,7963,-0.3017312404976574
Risk-Aware Regime Switching,7964,-0.29775714465773473
Risk-Aware Regime Switching,7965,-0.28679488272403997
Risk-Aware Regime Switching,7966,-0.2826016002044133
Risk-Aware Regime Switching,7967,-0.21145635064126778
Risk-Aware Regime Switching,7968,-0.27872756605424565
Risk-Aware Regime Switching,7969,-0.14918942972556903
Risk-Aware Regime Switching,7970,-0.2718540916236708
Risk-Aware Regime Switching,7971,-0.13349365357014786
Risk-Aware Regime Switching,7972,-0.13227646470944443
Risk-Aware Regime Switching,7973,-0.34906043234321804
Risk-Aware Regime Switching,7974,-0.15139536150790878
Risk-Aware Regime Switching,7975,-0.27837681719509344
Risk-Aware Regime Switching,7976,-0.17267259074724706
Risk-Aware Regime Switching,7977,-0.12245900736923765
Risk-Aware Regime Switching,7978,-0.3999191108111688
Risk-Aware Regime Switching,7979,-0.1560433605708238
Risk-Aware Regime Switching,7980,-0.1715225103571243
Risk-Aware Regime Switching,7981,-0.22821605866541295
Risk-Aware Regime Switching,7982,-0.22835296085230605
Risk-Aware Regime Switching,7983,-0.18323288140516392
Risk-Aware Regime Switching,7984,-0.29016534695486884
Risk-Aware Regime Switching,7985,-0.29032343612833855
Risk-Aware Regime Switching,7986,-0.1239702910651137
Risk-Aware Regime Switching,7987,-0.07705118858853188
Risk-Aware Regime Switching,7988,-0.13383137178361226
Risk-Aware Regime Switching,7989,-0.2920501765971899
Risk-Aware Regime Switching,7990,-0.1944689390658716
Risk-Aware Regime Switching,7991,-0.19357750821990283
Risk-Aware Regime Switching,7992,-0.21189753401639932
Risk-Aware Regime Switching,7993,-0.30176884389385117
Risk-Aware Regime Switching,7994,-0.1804214164049338
Risk-Aware Regime Switching,7995,-0.4209186191518979
Risk-Aware Regime Switching,7996,-0.2305211778438967
Risk-Aware Regime Switching,7997,-0.2431444160052334
Risk-Aware Regime Switching,7998,-0.2936773767409131
Risk-Aware Regime Switching,7999,-0.15380573647118023
Risk-Aware Regime Switching,8000,-0.4280114060746517
Risk-Aware Regime Switching,8001,-0.23022882289919222
Risk-Aware Regime Switching,8002,-0.20299642537720386
Risk-Aware Regime Switching,8003,-0.4330267698360749
Risk-Aware Regime Switching,8004,-0.22337702109037738
Risk-Aware Regime Switching,8005,-0.3129640646280373
Risk-Aware Regime Switching,8006,-0.17754332668737016
Risk-Aware Regime Switching,8007,-0.4154251848965327
Risk-Aware Regime Switching,8008,-0.25288500178979545
Risk-Aware Regime Switching,8009,-0.43473693523633083
Risk-Aware Regime Switching,8010,-0.4764495458370036
Risk-Aware Regime Switching,8011,-0.20369317401161557
Risk-Aware Regime Switching,8012,-0.135452199046331
Risk-Aware Regime Switching,8013,-0.36173071332032747
Risk-Aware Regime Switching,8014,-0.24336391257452972
Risk-Aware Regime Switching,8015,-0.38381682248136806
Risk-Aware Regime Switching,8016,-0.23218538213362094
Risk-Aware Regime Switching,8017,-0.3682439499701978
Risk-Aware Regime Switching,8018,-0.1739959594545466
Risk-Aware Regime Switching,8019,-0.2831539593114364
Risk-Aware Regime Switching,8020,-0.4411730833296169
Risk-Aware Regime Switching,8021,-0.19140710471130729
Risk-Aware Regime Switching,8022,-0.22119872138162588
Risk-Aware Regime Switching,8023,-0.3515935656898441
Risk-Aware Regime Switching,8024,-0.19050199793559708
Risk-Aware Regime Switching,8025,-0.2187312910642295
Risk-Aware Regime Switching,8026,-0.131136310037828
Risk-Aware Regime Switching,8027,-0.21016671401702236
Risk-Aware Regime Switching,8028,-0.24656776623215815
Risk-Aware Regime Switching,8029,-0.2317999124999135
Risk-Aware Regime Switching,8030,-0.2582162618636904
Risk-Aware Regime Switching,8031,-0.47084533418944785
Risk-Aware Regime Switching,8032,-0.2648194291086633
Risk-Aware Regime Switching,8033,-0.3880238942965556
Risk-Aware Regime Switching,8034,-0.19585898778938904
Risk-Aware Regime Switching,8035,-0.1677767299059122
Risk-Aware Regime Switching,8036,-0.26047179805432596
Risk-Aware Regime Switching,8037,-0.16908769759439113
Risk-Aware Regime Switching,8038,-0.2065196567157742
Risk-Aware Regime Switching,8039,-0.2273918733872684
Risk-Aware Regime Switching,8040,-0.10368590618827178
Risk-Aware Regime Switching,8041,-0.3674511347157057
Risk-Aware Regime Switching,8042,-0.2050345092192345
Risk-Aware Regime Switching,8043,-0.2298117734343087
Risk-Aware Regime Switching,8044,-0.16832767810293614
Risk-Aware Regime Switching,8045,-0.20834876092005972
Risk-Aware Regime Switching,8046,-0.2216974259205826
Risk-Aware Regime Switching,8047,-0.35026759093047977
Risk-Aware Regime Switching,8048,-0.23275120462117516
Risk-Aware Regime Switching,8049,-0.1716093097147725
Risk-Aware Regime Switching,8050,-0.08814363708515904
Risk-Aware Regime Switching,8051,-0.18585131600620086
Risk-Aware Regime Switching,8052,-0.09099993647029514
Risk-Aware Regime Switching,8053,-0.3352955810598477
Risk-Aware Regime Switching,8054,-0.24401681704614142
Risk-Aware Regime Switching,8055,-0.3970184897269379
Risk-Aware Regime Switching,8056,-0.23208782099112346
Risk-Aware Regime Switching,8057,-0.21324807087840647
Risk-Aware Regime Switching,8058,-0.28825336307434746
Risk-Aware Regime Switching,8059,-0.13065257113021878
Risk-Aware Regime Switching,8060,-0.21215236452763786
Risk-Aware Regime Switching,8061,-0.2504913922936487
Risk-Aware Regime Switching,8062,-0.2167793550635181
Risk-Aware Regime Switching,8063,-0.2700223783119756
Risk-Aware Regime Switching,8064,-0.16787560792124967
Risk-Aware Regime Switching,8065,-0.45475106947085264
Risk-Aware Regime Switching,8066,-0.16626173607237182
Risk-Aware Regime Switching,8067,-0.3186826772729031
Risk-Aware Regime Switching,8068,-0.18202035469051314
Risk-Aware Regime Switching,8069,-0.2920770609533625
Risk-Aware Regime Switching,8070,-0.1556569480792157
Risk-Aware Regime Switching,8071,-0.39454470960155263
Risk-Aware Regime Switching,8072,-0.23369896922611688
Risk-Aware Regime Switching,8073,-0.1274234823166106
Risk-Aware Regime Switching,8074,-0.2890113162842163
Risk-Aware Regime Switching,8075,-0.36290808403842323
Risk-Aware Regime Switching,8076,-0.18049319219443571
Risk-Aware Regime Switching,8077,-0.1461294408010817
Risk-Aware Regime Switching,8078,-0.25551698866544403
Risk-Aware Regime Switching,8079,-0.3764084569567162
Risk-Aware Regime Switching,8080,-0.1790225523141954
Risk-Aware Regime Switching,8081,-0.17376578593976255
Risk-Aware Regime Switching,8082,-0.3174671450522554
Risk-Aware Regime Switching,8083,-0.30147823563997767
Risk-Aware Regime Switching,8084,-0.34732316368397487
Risk-Aware Regime Switching,8085,-0.15517146592522346
Risk-Aware Regime Switching,8086,-0.36587122534884153
Risk-Aware Regime Switching,8087,-0.19258798493624518
Risk-Aware Regime Switching,8088,-0.3898688253962783
Risk-Aware Regime Switching,8089,-0.3913009525860002
Risk-Aware Regime Switching,8090,-0.26068808436100144
Risk-Aware Regime Switching,8091,-0.21764425757092565
Risk-Aware Regime Switching,8092,-0.2792645590078021
Risk-Aware Regime Switching,8093,-0.14425810178628795
Risk-Aware Regime Switching,8094,-0.23007348677443407
Risk-Aware Regime Switching,8095,-0.12531346919571007
Risk-Aware Regime Switching,8096,-0.2263255247951549
Risk-Aware Regime Switching,8097,-0.24432068119337524
Risk-Aware Regime Switching,8098,-0.3230107053165314
Risk-Aware Regime Switching,8099,-0.21023761372298488
Risk-Aware Regime Switching,8100,-0.3497067807206471
Risk-Aware Regime Switching,8101,-0.13532606755738796
Risk-Aware Regime Switching,8102,-0.22166777621158318
Risk-Aware Regime Switching,8103,-0.12351050796524565
Risk-Aware Regime Switching,8104,-0.23115231213480514
Risk-Aware Regime Switching,8105,-0.2171512111545698
Risk-Aware Regime Switching,8106,-0.30107538469414197
Risk-Aware Regime Switching,8107,-0.36844877341916904
Risk-Aware Regime Switching,8108,-0.2040323892965792
Risk-Aware Regime Switching,8109,-0.32045957954630977
Risk-Aware Regime Switching,8110,-0.33785806242357574
Risk-Aware Regime Switching,8111,-0.28034174266896916
Risk-Aware Regime Switching,8112,-0.19402939317898193
Risk-Aware Regime Switching,8113,-0.19122080748191472
Risk-Aware Regime Switching,8114,-0.2284895766676095
Risk-Aware Regime Switching,8115,-0.17405425000079477
Risk-Aware Regime Switching,8116,-0.4103167507160581
Risk-Aware Regime Switching,8117,-0.16634813318245356
Risk-Aware Regime Switching,8118,-0.1537357200227999
Risk-Aware Regime Switching,8119,-0.21501567978947433
Risk-Aware Regime Switching,8120,-0.30268701545104204
Risk-Aware Regime Switching,8121,-0.3562433720435668
Risk-Aware Regime Switching,8122,-0.3534858112156163
Risk-Aware Regime Switching,8123,-0.19586253989014868
Risk-Aware Regime Switching,8124,-0.3336924484354935
Risk-Aware Regime Switching,8125,-0.2203669519479292
Risk-Aware Regime Switching,8126,-0.12398933338765306
Risk-Aware Regime Switching,8127,-0.18694517825746426
Risk-Aware Regime Switching,8128,-0.18734525858065432
Risk-Aware Regime Switching,8129,-0.23942376115096597
Risk-Aware Regime Switching,8130,-0.4013582562166935
Risk-Aware Regime Switching,8131,-0.21831416124673586
Risk-Aware Regime Switching,8132,-0.2717620308433385
Risk-Aware Regime Switching,8133,-0.15875431657259842
Risk-Aware Regime Switching,8134,-0.19165507138572424
Risk-Aware Regime Switching,8135,-0.19677761713826158
Risk-Aware Regime Switching,8136,-0.3075741849824487
Risk-Aware Regime Switching,8137,-0.24076640984190556
Risk-Aware Regime Switching,8138,-0.18692601875189319
Risk-Aware Regime Switching,8139,-0.24114637862514476
Risk-Aware Regime Switching,8140,-0.28147072116518346
Risk-Aware Regime Switching,8141,-0.2052491683283878
Risk-Aware Regime Switching,8142,-0.2073541072477254
Risk-Aware Regime Switching,8143,-0.2935486538159007
Risk-Aware Regime Switching,8144,-0.4419549684633646
Risk-Aware Regime Switching,8145,-0.1975655414083497
Risk-Aware Regime Switching,8146,-0.22913355812192604
Risk-Aware Regime Switching,8147,-0.3548268080030077
Risk-Aware Regime Switching,8148,-0.2776758657856814
Risk-Aware Regime Switching,8149,-0.35685520458887454
Risk-Aware Regime Switching,8150,-0.25500915573471217
Risk-Aware Regime Switching,8151,-0.20220252997299948
Risk-Aware Regime Switching,8152,-0.4171380704394815
Risk-Aware Regime Switching,8153,-0.24025658319339982
Risk-Aware Regime Switching,8154,-0.18696293404507058
Risk-Aware Regime Switching,8155,-0.38592294740976396
Risk-Aware Regime Switching,8156,-0.254647159472173
Risk-Aware Regime Switching,8157,-0.41940724964669984
Risk-Aware Regime Switching,8158,-0.34951787765542675
Risk-Aware Regime Switching,8159,-0.18555642233282932
Risk-Aware Regime Switching,8160,-0.27678959781049983
Risk-Aware Regime Switching,8161,-0.24349061711053632
Risk-Aware Regime Switching,8162,-0.231023962359439
Risk-Aware Regime Switching,8163,-0.2570826295588303
Risk-Aware Regime Switching,8164,-0.34453849931065683
Risk-Aware Regime Switching,8165,-0.13181834153067362
Risk-Aware Regime Switching,8166,-0.12358704406115029
Risk-Aware Regime Switching,8167,-0.29799751944202235
Risk-Aware Regime Switching,8168,-0.2928734956758532
Risk-Aware Regime Switching,8169,-0.12658934920231224
Risk-Aware Regime Switching,8170,-0.11420250689893552
Risk-Aware Regime Switching,8171,-0.1500860083318063
Risk-Aware Regime Switching,8172,-0.15662203181392875
Risk-Aware Regime Switching,8173,-0.19145002383734733
Risk-Aware Regime Switching,8174,-0.23002608554705795
Risk-Aware Regime Switching,8175,-0.24300656731905368
Risk-Aware Regime Switching,8176,-0.21620154125467272
Risk-Aware Regime Switching,8177,-0.21897372377365376
Risk-Aware Regime Switching,8178,-0.2619362243538952
Risk-Aware Regime Switching,8179,-0.22787021527346873
Risk-Aware Regime Switching,8180,-0.1935761967902071
Risk-Aware Regime Switching,8181,-0.37659840568601
Risk-Aware Regime Switching,8182,-0.12982724671321633
Risk-Aware Regime Switching,8183,-0.48343417550164036
Risk-Aware Regime Switching,8184,-0.23380716518656985
Risk-Aware Regime Switching,8185,-0.19341423206633412
Risk-Aware Regime Switching,8186,-0.18273326344392238
Risk-Aware Regime Switching,8187,-0.08154420124459816
Risk-Aware Regime Switching,8188,-0.17510863591817327
Risk-Aware Regime Switching,8189,-0.3306611846424534
Risk-Aware Regime Switching,8190,-0.24885515158632687
Risk-Aware Regime Switching,8191,-0.19948305330745475
Risk-Aware Regime Switching,8192,-0.24274148655635275
Risk-Aware Regime Switching,8193,-0.36189899503260115
Risk-Aware Regime Switching,8194,-0.42825771761306575
Risk-Aware Regime Switching,8195,-0.24041596544381605
Risk-Aware Regime Switching,8196,-0.36802227264226584
Risk-Aware Regime Switching,8197,-0.13454921319999547
Risk-Aware Regime Switching,8198,-0.2589451324632154
Risk-Aware Regime Switching,8199,-0.1658331959126439
Risk-Aware Regime Switching,8200,-0.2702340649802276
Risk-Aware Regime Switching,8201,-0.1393855784146969
Risk-Aware Regime Switching,8202,-0.18855414383500368
Risk-Aware Regime Switching,8203,-0.4109985338447708
Risk-Aware Regime Switching,8204,-0.2266262145906579
Risk-Aware Regime Switching,8205,-0.17987302876640976
Risk-Aware Regime Switching,8206,-0.18881055856598872
Risk-Aware Regime Switching,8207,-0.3097310042865198
Risk-Aware Regime Switching,8208,-0.1735714301989819
Risk-Aware Regime Switching,8209,-0.11382252280576388
Risk-Aware Regime Switching,8210,-0.2778259673092759
Risk-Aware Regime Switching,8211,-0.1942745621302412
Risk-Aware Regime Switching,8212,-0.18716133404958624
Risk-Aware Regime Switching,8213,-0.2059852474247993
Risk-Aware Regime Switching,8214,-0.15386460679124392
